0.1,0.1,0.0,0.010000000000000002,1.0,-0.09975543335962767,0.06577488615594909,-0.02522264964545963,0.0332158753991188,-0.0064040057174664464,1.0086923224388196,0.10086923224469208,0.0,-0.00968820594714448,1.0086923224469206,1.0086923224469206,-0.09688205947144479
0.2,0.19999500004166654,0.0009999833334166667,0.020000000000000004,1.0,0.16010144393474973,0.2781389780989466,0.039600397013070665,0.11652605087633304,0.03567718726856986,0.05800831136739543,0.10666979114658222,-5.619876755816268e-05,0.02338601706307187,0.05800831136636542,0.05800831136636542,0.33074223010216347
0.30000000000000004,0.29997500070832434,0.002999850002749975,0.030000000000000006,1.0,0.1539842767556838,0.31080332608194733,0.06291903901633895,0.16658899364162216,0.05464691390152447,-0.16929986047443427,0.08974443444145652,-0.0004520876221971443,0.039422665644442925,-0.16929986047866974,-0.16929986047866974,0.16036648581371055
0.4,0.3999300040832231,0.005999400022999542,0.04000000000000001,1.0,0.6221595114058247,0.17424411826664915,0.22877086724248435,0.17061601710382876,0.086822612995473,1.1439956408094771,0.20405511319596875,0.004056680049907173,0.0733932430412757,1.1439956408674952,1.1439956408674952,0.33970577396832785
0.5,0.4998500147493209,0.009998333441662958,0.05000000000000001,1.0,0.16172190018097987,-0.6937833057405516,0.2530872466596051,-0.002708161881592286,-0.08615157968569145,0.8693836897545937,0.2907594375253948,0.01043164209983,0.027025714911989657,0.8693836896652859,0.8693836896652859,-0.4636752812928604
0.6,0.5997250407888175,0.014996250368730792,0.06000000000000001,1.0,-0.1459059269593045,0.3746855859781209,0.24560168155450857,0.07341388705858004,0.03264943612408491,1.3998219651343144,0.43069051640578393,0.014214300527529335,0.062245228121668834,1.399821965158796,1.399821965158796,0.35219513209679176
0.7,0.699545094782338,0.020992651016675253,0.07,1.0,0.4655395008115178,-0.10586512536652193,0.2892089302310728,0.03964657228417091,-0.023654365674290655,0.2122807648008571,0.45187748240459924,0.015534793903292453,0.040508535244961,0.2122807647881434,0.2122807647881434,-0.21736692876707833
0.7999999999999999,0.7993001948076659,0.02798693575042853,0.08000000000000002,1.0,0.8085546531386344,-0.0732388182680929,0.3458987142940871,0.022070977857597842,-0.017028689592870672,-0.3284974482676102,0.41905468614569563,0.014204462759422137,0.06281505898206365,-0.3284974482710403,-0.3284974482710403,0.22306523737102646
0.8999999999999999,0.8989803654379278,0.0359784051473458,0.09000000000000002,1.0,0.9837853480678315,0.16855347857835803,0.4053220951112811,0.04225219970364574,-0.002239154795935788,-0.4768854541605268,0.37146019290046367,0.011210873522992807,0.0652294739974085,-0.4768854541487815,-0.4768854541487815,0.02414415015344855
0.9999999999999999,0.9985756387391272,0.04496626006714691,0.10000000000000003,1.0,0.6101858192031594,-0.276622797971637,0.4655028088238645,-0.002036578542968251,-0.05625153803212687,0.6664816839796548,0.43796662144935633,0.01555521618159848,0.04993235327386829,0.6664816840292271,0.6664816840292271,-0.1529712072354021
1.0999999999999999,1.0980760552669298,0.05494960173182972,0.11000000000000004,1.0,1.2013059230456304,0.15571317091612127,0.6769700668993504,0.023686293817242764,-0.02714221778950448,2.204391202851418,0.6581309950333791,0.02655768691496777,0.0347227229020018,2.2043912029828956,2.2043912029828956,-0.15209630371866492
1.2,1.1974716650625994,0.06592743181554721,0.12000000000000005,1.0,0.9698240873871636,0.4252943043385899,0.7871716827161777,0.1099363604883732,0.14270387262737802,1.296274518931646,0.787680310985386,0.031057800607217235,0.09738445382703287,1.2962745190304432,1.2962745190304432,0.6266173092503108
1.3,1.296752528647986,0.07789865254443915,0.13000000000000006,1.0,1.574121171478337,-0.2460328576248402,1.0191097120505992,0.02610379420205987,0.0019747342848455557,2.2094375098806798,1.0075772040762623,0.052540293816521845,0.07248732056859214,2.209437509989999,2.209437509989999,-0.24897133258440726
1.4000000000000001,1.3959087180194647,0.09086206680640864,0.14000000000000007,1.0,1.2435357172197694,-0.25208839936197935,1.0826236731538654,-0.04105345848914285,-0.03125997655131846,0.5450937728616557,1.0619434366995295,0.056488073191388356,0.10837081495455075,0.5450937728171016,0.5450937728171016,0.35883494385958603
1.5000000000000002,1.4949303176407285,0.10481637827083229,0.15000000000000008,1.0,1.5012236258609015,0.21760571709674745,1.1469663926585125,0.01118708523668683,0.030557804889182548,0.23642768536308276,1.0854475079598542,0.05904524707768518,0.11989125905139388,0.23642768537021752,0.23642768537021752,0.11520444096843126
